Nombre,Brand,Link,price-verde,price-gris,price-rojo,SKU,Descripcion,Img
Cerveza 8 ball Stout 5.8° botella 330 cc,Lost Coast,https://www.jumbo.cl/cerveza-jumbo-330-ml-lost-coast-8-ball-stout-5-8/p,,$1.999,,Código: 1651463,"Exquisita cerveza Stout. Color dorado, sabor intenso. Perfecta para beberla un caluroso día de verano.",https://jumbo.vtexassets.com/arquivos/ids/286167-750-750?width=750&height=750&aspect=true
Cerveza Sharkinator 4.8° 330 cc,Lost Coast,https://www.jumbo.cl/cerveza-jumbo-330-ml-lost-coast-sharkinator-4-8/p,,$1.999,,Código: 1651465,Cerveza originada en Estads Unidos. De estilo Ipa Ale. Su aroma es cítrico y agradable acabado a lúpulos.,https://jumbo.vtexassets.com/arquivos/ids/286165-750-750?width=750&height=750&aspect=true
Cerveza Schwarzbier botella 330 cc,Köstritzer,https://www.jumbo.cl/cerveza-k-stritzer-330-ml-schwarzbier-alemana/p,,$1.199,,Código: 1047045,"Cerveza de tonalidad negra, de tipo Lager. La Cerveza schwarzbier es un producto elaborado en Alemania.",https://jumbo.vtexassets.com/arquivos/ids/286176-750-750?width=750&height=750&aspect=true
Cerveza Slot's 4.6° lata 330 cc,Slots,https://www.jumbo.cl/cerveza-slots-s-4-6-pilsner-lata-330-cc/p,,$699,,Código: 676283,"Es una cerveza con un color fino, que proviene de la malta pilsner y el color que se utilizará en el proceso de elaboración. Las maltas, junto con la levadura, también son fundamentales para proporcionar el sabor del regaliz y el suave sabor refrescante.",https://jumbo.vtexassets.com/arquivos/ids/339704-750-750?width=750&height=750&aspect=true
Cerveza Bohemian Pilsener 5.2°,Kilómetro 24.7,https://www.jumbo.cl/cerv-km24-7-pilsener-bot-355cc-1844395/p,,$1.400,,Código: 1844395,"Nuestra Bohemian Pilsener se caracteriza por su color dorado brillante y aroma maltoso, como a pan. Elaborada con una combinación de maltas claras Pilsen y Carapils, que sorprende con un interesante amargo en sabor, dado por su característico lúpulo checo Saaz.",https://jumbo.vtexassets.com/arquivos/ids/415050-750-750?width=750&height=750&aspect=true
Cerveza Premium Lager lata 330 cc,Grolsch,https://www.jumbo.cl/cerveza-grolsch-lata-330-cc-holandesa/p,,$990,,Código: 263570,"Siempre hemos hecho las cosas a nuestra manera, sea cual fuese la situación, y nos hemos mantenido fieles a nosotros mismos. Es ese espíritu sin compromiso lo que hace que nuestra cerveza se destaque y tenga un sabor único.",https://jumbo.vtexassets.com/arquivos/ids/170132-750-750?width=750&height=750&aspect=true
Cerveza Ultra 3.5° 355 cc,Michelob,https://www.jumbo.cl/cerv-michelob-ult-botellin-355cc-3-5-acl-1885259/p,,$1.200,,Código: 1885259,"Ya llegó a Chile la cerveza más ultra ligera, con tan solo 96 calorías y 2.6 gramos de carbohidratos. ¡Perfecta para quienes llevan una estilo de vida sano y balanceado! Te encantarán sus sutiles notas cítricas, provenientes de un proceso natural de elaboración.",https://jumbo.vtexassets.com/arquivos/ids/448129-750-750?width=750&height=750&aspect=true
Cerveza Lager botella 355 cc,Escudo,https://www.jumbo.cl/cerveza-escudo-nacional-botella-355-cc/p,,$779,,Código: 263557,"Cerveza lager de cuerpo excepcional, profundo color dorado y sabor único; cualidades preferidas por los conocedores y que hacen que Escudo sea más cerveza. Escudo es una cerveza lager, pero no es para cualquiera: es una cerveza con carácter para los que viven la vida con actitud y saben y quieren ir por más. Su cuerpo es excepcionalmente robusto, su color es dorado profundo, y su sabor es intenso e inconfundible. Estas destacadas cualidades pueden disfrutarse en cada sorbo, donde queda en evidencia que Escudo es más cerveza.",https://jumbo.vtexassets.com/arquivos/ids/285032-750-750?width=750&height=750&aspect=true
Cerveza blonde ale 4.5° botella 330 cc,Nomade,https://www.jumbo.cl/cerveza-nomade-blonde-ale-4-5-botella-330-cc/p,,$1.690,,Código: 1434569,"Nómade es elaborada por maestros cerveceros que la llenan de autenticidad, pasión y que logran un perfecto balance entre aroma y sabor.",https://jumbo.vtexassets.com/arquivos/ids/415129-750-750?width=750&height=750&aspect=true
Cerveza Strong ale 6.0° botella 330 cc,Del Puerto,https://www.jumbo.cl/cerv-del-puerto-strongale-6-0g-bot-330cc/p,,$1.690,,Código: 1763722,"Muestra un color ocre intenso y espuma firme. En nariz destacan matices ahumados, miel, jalea real y delicada fruta deshidratada. De sabor amplio, se siente equilibrada, cálida y acaramelada, entre dejos dulces y amargor moderado.",https://jumbo.vtexassets.com/arquivos/ids/286827-750-750?width=750&height=750&aspect=true
Cerveza artesanal Stout avena botella 330 cc,+56,https://www.jumbo.cl/cerveza-artesanal-56-stout-con-avena-330-cc/p,,$2.190,,Código: 1655540,"Cerveza artesanal, oscura, profunda y de gran cuerpo. 7 grados. Notas a chocolate y café. Origen chileno.",https://jumbo.vtexassets.com/arquivos/ids/373116-750-750?width=750&height=750&aspect=true
Cerveza importada Estrella lata 330 cc c/u,Damm,https://www.jumbo.cl/cerveza-estela-damm-lata-330-ml/p,,$1.089,,Código: 1562633,"Elaborada según la receta original de August K. Damm de 1876, con maltas de variedades puras, procedentes de nuestra propia maltería y con un mínimo de 3 semanas de fermentación y guarda. Ingredientes 100% naturales.",https://jumbo.vtexassets.com/arquivos/ids/436057-750-750?width=750&height=750&aspect=true
Cerveza Schwaizer 4.7° lata 500 cc,Konigsbacher,https://www.jumbo.cl/cerv-konigsbacher-schwaizer-4-7-500cc-1898649/p,,$799,,Código: 1898649,,https://jumbo.vtexassets.com/arquivos/ids/471180-750-750?width=750&height=750&aspect=true
Cerveza Amber Ale botella 330 cc,Mestra,https://www.jumbo.cl/cerveza-mestra-botella-330-cc-amber-ale-nacional/p,,$1.490,,Código: 765127,"Cerveza de tipo Ale, de color ámbar, producto de su elaboración con malta caramelo. Sabores con notas dulces y aromas de caramelo.",https://jumbo.vtexassets.com/arquivos/ids/311085-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza IPA botella 330 cc,Kunstmann,https://www.jumbo.cl/cerveza-kunstmann-ipa-botella-330-cc/p,$4.690,,,Código: 1690147-PAK,"India Pale Ale (las famosas IPAs) son cervezas que surgieron de las Pale Ales. Para preservar el sabor de las Pale Ale en el viaje de Inglaterra para las Indias, los ingleses elevaron el grado alcohólico y agregaron más lúpulo (que aparte del amargor es bacteriostático). Por ese motivo, estas son famosas por su amargor, sabor e aroma de lúpulo acentuado.",https://jumbo.vtexassets.com/arquivos/ids/423130-750-750?width=750&height=750&aspect=true
Cerveza indian pale botella 330 cc,Nomade,https://www.jumbo.cl/cerveza-nomade-330-ml-indian-pale/p,,$1.690,,Código: 1434568,"Nómade es elaborada por maestros cerveceros que la llenan de autenticidad, pasión y que logran un perfecto balance entre aroma y sabor.",https://jumbo.vtexassets.com/arquivos/ids/415126-750-750?width=750&height=750&aspect=true
Cerveza Scotch Ale 6.5° 330 cc,Mestra,https://www.jumbo.cl/cerv-mestra-strong-6-5g-bot-330cc/p,,$1.490,,Código: 1055736,"El antiguo Barrio Yungay es fiel reflejo de nuestra identidad. En sus calles grafitteadas es posible encontrar restaurantes y bares llenos de personalidad. Un barrio sólo para valientes, al igual que nuestra MESTRA SCOTCH ALE. Cerveza de gran cuerpo e intensa sensación en boca, dada por la complejidad de las maltas. Su alto grado alcohólico y sus aromas logran una perfecta armonía de sabores y texturas.",https://jumbo.vtexassets.com/arquivos/ids/311112-750-750?width=750&height=750&aspect=true
Cerveza Blonde 6.5° 750 cc,Monastere,https://www.jumbo.cl/cerv-monastere-blonde-6-5-750cc-1871841/p,,$3.999,,Código: 1871841,"Cerveza rubia que es el resultado de una alta fermentación, que la hace suave y sutil, con deliciosos toques de vainilla. Súper equilibrada y elaborada en base a productos de alta calidad, siguiendo antiquísimas recetas de producción artesanal de abadía.",https://jumbo.vtexassets.com/arquivos/ids/442070-750-750?width=750&height=750&aspect=true
Cerveza lager 4.6° 330 cc,Imperial,https://www.jumbo.cl/cer-imperial-bot/p,,$949,,Código: 1862120,Cerveza de estilo clásico y color dorado. En nariz presenta aromas a malta y pan horneado. En boca se muestra fresca pero con amplitud,https://jumbo.vtexassets.com/arquivos/ids/376443-750-750?width=750&height=750&aspect=true
Cerveza gold 4.8° 330 cc,Chimay,https://www.jumbo.cl/cerveza-gold-4-8-330-cc/p,,$3.050,,Código: 1823800,"Elaborada en el corazón de la abadía de Scourmont, la Chimay Dorée, cerveza pura malta, fue por mucho tiempo reservada a la comunidad de monjes, sus huéspedes y colaboradores. Esta cerveza se revela con sus refrescantes aromas de lúpulo y especias.",https://jumbo.vtexassets.com/arquivos/ids/362737-750-750?width=750&height=750&aspect=true
Cerveza blue moon 355 cc,Blue Moon,https://www.jumbo.cl/cerveza-importado-jumbo-blue-moon-botella-355-cc/p,,$1.650,,Código: 1635535,"En 1995, Keith Villa, nuestro Maestro Cervecero y fundador, comenzó una Cervecería con la creencia que elaborar cerveza es un verdadero arte. Luego de probar la primera receta craft de Keith, una Cerveza Ale de Trigo Estilo Belga, una persona afirmó: 'Una",https://jumbo.vtexassets.com/arquivos/ids/297189-750-750?width=750&height=750&aspect=true
Cerveza Irish beer 4.2° 330 cc,Kilkenny,https://www.jumbo.cl/cerveza-iri-shamp-kilkenny-4-2-330-cc/p,,$2.299,,Código: 263601,"Cerveza ""roja"" típica de Irlanda, de estilo Ale suave, con cebada tostada, malta castaña y almíbar de azúcar.",https://jumbo.vtexassets.com/arquivos/ids/245200-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Red Ale 5.5° botella 330 cc,Tubinger,https://www.jumbo.cl/cerv-tubinger-red-ale-5-5-bot-330cc-x4-907523-pak/p,,$5.450,,Código: 907523-PAK,"La Tübinger Irish Red Ale es una cerveza de color rojo intenso con gran espuma. Tiene un aroma fresco de la malta con notas a ciruelas, caramelo algo de toffee y leve notas a tostado. En boca, sentirás un amargor moderado con toques herbales y frutales, acompan~ando al dulzor de la malta, que se muestra con notas a chancaca, nueces y caramelo.",https://jumbo.vtexassets.com/arquivos/ids/373631-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza rubia 4.5° botella 330 cc,Puerto Sur,https://www.jumbo.cl/cerv-d-puerto-rubia-4-5-bot-330cc-x6-926043-pak/p,,$6.340,,Código: 926043-PAK,Disfruta de una cerveza chilena de color rubio intenso y estilo Pale Ale. Con aromas expresivos de frutos secos y matices cítricos y florales. Con sabor amargo moderado. En su formato 330 cc.,https://jumbo.vtexassets.com/arquivos/ids/424834-750-750?width=750&height=750&aspect=true
Cerveza trigo 5.3° 500 cc,Grünbacher,https://www.jumbo.cl/cerveza-trigo-5-3-500-cc/p,,$2.299,,Código: 1843851,Cerveza de trigo estilo Ale.  La cerveza Grünbacher es un producto elaborado en Alemania. De las más sofisticada cervezas.,https://jumbo.vtexassets.com/arquivos/ids/355970-750-750?width=750&height=750&aspect=true
Cerveza Amber Lager botellín 355 cc,Kilómetro 24.7,https://www.jumbo.cl/cerveza-km24-7-lager-botellin-355cc/p,,$1.400,,Código: 1844213,"En nuestra Amber Lager encontrarás una cerveza de un suave sabor a caramelo, elaborada con una combinación de lúpulo patagónico y 4 maltas especiales, que le dan su característico color ámbar y sabor maltoso y leve caramelo tostado, dejando un sutil dulzor en boca.",https://jumbo.vtexassets.com/arquivos/ids/360197-750-750?width=750&height=750&aspect=true
Cerveza Dunkel 5.3° 500 cc,Grünbacher,https://www.jumbo.cl/cerveza-dunkel-5-3-500-cc/p,,$2.299,,Código: 1843853,"Cerveza negra de trigo oscuro, con un exquisito olor a malta. Tiene un brillo tornasolado único. Originada en Alemania.",https://jumbo.vtexassets.com/arquivos/ids/355972-750-750?width=750&height=750&aspect=true
Cerveza Ale 4.2° botella 355 cc,Goose Island,https://www.jumbo.cl/cerv-goose-island312-ale-4-2g-bot-355cc/p,,$1.550,,Código: 1677719,"Cerveza Goose Island 312 urban Wheat Ale 4.2° Botella 355 cc
Inspirado en la ciudad de Chicago y densamente poblado de sabor, el aroma picante de los lúpulos Cascade de 312 es seguido por un sabor a cerveza fresca y afrutada que se entrega en un cuerpo suave y cremoso que es inmensamente refrescante.",https://jumbo.vtexassets.com/arquivos/ids/338164-750-750?width=750&height=750&aspect=true
Cerveza lata 5.0° 330 cc,Darguner,https://www.jumbo.cl/cerveza-darguner-5-0-lata-330-cc/p,,$690,,Código: 1547118,"Es una clásica pilsener alemana. Su suave aroma con un toque de lúpulos muy bien elegidos, el agua cristalina, la perfecta selección de la malta de cebada en sus distintas variedades y su increíble sabor te atraparán.",https://jumbo.vtexassets.com/arquivos/ids/399238-750-750?width=750&height=750&aspect=true
Cerveza Maestra 7.5° 330 cc,Mahou,https://www.jumbo.cl/cerveza-mahou-maestra-7-5-330-cc/p,,$1.390,,Código: 1726571,"Elaborada con las mejores variedades de lúpulo y levadura, destaca por su color dorado y su característico sabor moderado. El resultado: un buen balance gustativo que persiste en el paladar.",https://jumbo.vtexassets.com/arquivos/ids/251975-750-750?width=750&height=750&aspect=true
Cerveza 5° botella 300 cc,Barcelona beer company´s,https://www.jumbo.cl/cerv-barcelona-beer-botella-300cc-5gt-1866850/p,,$2.190,,Código: 1866850,"Cervezas artesanales honestas y de calidad. Elaborada con los mejores ingredientes y agua pura del Parque Natural de Montseny. Cerveza estilo Pale Ale, inspirada en la ciudad de Barcelona.",https://jumbo.vtexassets.com/arquivos/ids/423526-750-750?width=750&height=750&aspect=true
Cerveza blue 9° 330 cc,Chimay,https://www.jumbo.cl/cerveza-chimay-blue-cap-9-330ml/p,,$3.690,,Código: 572587,"Ante todo, se distingue por su carácter de cerveza fuerte. El aroma de levadura fresca asociado a un ligero tono floral rosáceo es particularmente agradable. Su sabor relativamente seco deja una agradable nota, que la hace especialmente refrescante cuando se consume fresca (10 a 12 ºC). A temperatura ambiente, libera toda su fuerza y resulta buena para el cuerpo y el espíritu.",https://jumbo.vtexassets.com/arquivos/ids/362792-750-750?width=750&height=750&aspect=true
Cerveza Weizen 5.1° lata 500 cc,Konigsbacher,https://www.jumbo.cl/cerv-konigsbacher-weizen-5-1-lata-500cc-1898650/p,,$799,,Código: 1898650,,https://jumbo.vtexassets.com/arquivos/ids/471187-750-750?width=750&height=750&aspect=true
Cerveza rouge 7.0° 330 cc,Chimay,https://www.jumbo.cl/cerveza-chimay-red-cap-7-330ml/p,,$3.190,,Código: 572583,"La Chimay Roja es la más antigua de las cervezas de Chimay. En 1862, los monjes de Chimay elaboraron su primera cerveza siguiendo las tradiciones monásticas de elaboración natural. Este cerveza oscura, de color rojo cobrizo, desprende un aroma ligero y complejo así como matices afrutados y notas a albaricoque. Su espuma es densa y untuosa. La Chimay Roja destaca por su sabor sedoso con un ligero toque de amargor.",https://jumbo.vtexassets.com/arquivos/ids/362791-750-750?width=750&height=750&aspect=true
Cerveza Sparkling ale 5.8° botella 375 cc,Coopers,https://www.jumbo.cl/cerveza-spark-ale-coopers-5-8-375-cc/p,,$1.599,,Código: 455584,Su aspecto característico es opaco debido al sedimento que queda en la botella. El sabor de la Sparkling Ale se diferencia apenas del de la Pale Ale pero su contenido de alcohol es mayor.,https://jumbo.vtexassets.com/arquivos/ids/286583-750-750?width=750&height=750&aspect=true
Cerveza Blonde botella 300 cc,Maredsous,https://www.jumbo.cl/cerveza-maredsous-300-ml-blonde-importada/p,,$2.790,,Código: 1331040,"Es una cerveza rubia elaborada en Bélgica, de tipo ale, con una brillante frutosidad, malteado suave, ligeramente seca y con un final suave en lúpulo. Tiene sabores complejos, con un toque de amargor, un toque frutal, un poco dulce, con algunas especies levadura y malta",https://jumbo.vtexassets.com/arquivos/ids/180765-750-750?width=750&height=750&aspect=true
Cerveza dubbel 7° 330 cc,Westmalle,https://www.jumbo.cl/cerveza-dubbel-7-330-cc/p,,$2.650,,Código: 1823802,,https://jumbo.vtexassets.com/arquivos/ids/363417-750-750?width=750&height=750&aspect=true
Cerveza IPA 5.9° lata 500 cc,AC/DC,https://www.jumbo.cl/cerv-acdc-ipa-5-9-lata-500cc-1898648/p,,$1.899,,Código: 1898648,Una cerveza con un sabor característo y especialmente diseñado para los verdaderos fanáticos del rock y de las emociones intensas.,https://jumbo.vtexassets.com/arquivos/ids/471181-750-750?width=750&height=750&aspect=true
Cerveza Session IPA botellín 355 cc,Kilómetro 24.7,https://www.jumbo.cl/cerveza-km24-7-ipa-botellin-355cc/p,,$1.500,,Código: 1844212,"Nuestra Session IPA es una cerveza muy tomable y refrescante, de amargor marcado otorgado por una combinación de lúpulos patagónicos. Cuenta con un intenso aroma a cítrico y frutal gracias a la técnica de agregado de lúpulo en frío llamada Dry Hopping. El agregado de sauco y miel balancean el amargor del lúpulo, aportando cierta acidez y final seco.",https://jumbo.vtexassets.com/arquivos/ids/360196-750-750?width=750&height=750&aspect=true
